,id,created_at,date,user_name,screen_name,Sentimen_Title,text,retweets,replies,likes,quotes
1842,1974046635169816988,2025-10-03 9:39:28,2025-10-03,korban mulyono TolakRKUHAP 🇵🇸 🇺🇦,jannahseeker99,negatif,@Tan_Mar3M Kucuri komenmu mbak lumayan ada singkatan baru selain makan beracun gratis (mbg) #nepalkan #patikan,0,0,0,0
1843,1974046641981456654,2025-10-03 9:39:30,2025-10-03,Adinaaaaa,Adinaaaauhuy,positif,"@ARSIPAJA Di sekolah keponakanku juga. Siang udah ada catering dr sekolah meskipun bayar.
Ada MBG harus diterima, mau ngecut ibu dapur gak mungkin juga. Wali murid juga milih dapur dr sekolah karna menunya lebih jelas.
Akhirnya sampe skrg dapet dari MBG dan catering. Yg MBG sering kebuang.",0,1,1,0
1844,1974046657093484582,2025-10-03 9:39:33,2025-10-03,Jesse Jasmine,jessejsmn,positif,"Pengen tau lebih banyak lagi tentang program ini ga? Cek aja langsung web resminya!.


https://t.co/ysaWFmqjSB",0,0,0,0
1845,1974046663351386320,2025-10-03 9:39:35,2025-10-03,RizalMuhamad,RizalMuhammmm,positif,"gue demen bgt sama Program Makan Bergizi Gratis ini, bener2 nyata manfaatnya.


https://t.co/iBAq4iuCxl",0,0,0,0
1846,1974046738538545571,2025-10-03 9:39:53,2025-10-03,Gilang Rangga,gilangranggaaa,positif,"Baru setahun, udah banyak banget perubahan positif yang bisa di liat.


https://t.co/bBUUifpclN",0,0,0,0
1847,1974046793286729882,2025-10-03 9:40:06,2025-10-03,Dini Lestari,dinilestarri,positif,"Anak sehat ibu tenang Gila nih pemerintah emg bener2 care sm kita.


https://t.co/B9HxDx8goL",0,0,0,0
1848,1974046804225495465,2025-10-03 9:40:08,2025-10-03,Ivan Andrean,ivanandrnn,negatif,"ga ada lagi cerita anak sekolah pingsan krn kelaparan.


https://t.co/23rrntQanX",0,0,0,0
1849,1974046803768365400,2025-10-03 9:40:08,2025-10-03,Richard Andrew,Richardndrw,positif,"setiap suapan sehat itu artinya masa depan bangsa aman.


https://t.co/XGh0me9p0Q",0,0,0,0
1850,1974046881572671554,2025-10-03 9:40:27,2025-10-03,majnuun,BangetNoDebat,negatif,@ARSIPAJA Kenapa gak suruh ini orang makan mbg bekas anak keracunan saja  sih.,0,0,0,0
1851,1974046889596367066,2025-10-03 9:40:29,2025-10-03,Yulia Santi,yuliasaanti,positif,"stunting turun bukan teori doang tp angka real di lapangan.


https://t.co/ASOrO3Xd0W",0,0,0,0
1852,1974046896743461317,2025-10-03 9:40:30,2025-10-03,seneca,pascallmchmd,netral,@txtdrimedia Iya punya asam lambung di tambah makan menu MBG.,0,0,0,0
1853,1974046899343867928,2025-10-03 9:40:31,2025-10-03,Langkah Bersama,Langkah_Bersama,positif,"Dengan pendekatan yg fokus pada perbaikan sistem, transparansi, dan prioritas keselamatan, program MBG dapat terus berjalan dg lebih aman dan efektif tanpa mengorbankan kesehatan anak-anak Indonesia.",0,0,4,0
1854,1974046920365793337,2025-10-03 9:40:36,2025-10-03,Cintya Dewanti,CintyaDewa8,positif,"UMKM desa jd berkembang berkat Program Makan Bergizi Gratis - Salute!.


https://t.co/WvhPrQaCmZ",0,0,0,0
1855,1974047018600268048,2025-10-03 9:40:59,2025-10-03,Sri Wulandari,srwlndaari,positif,"bahan sayur daging dr petani lokal kebeli harga adil makin sejahtera.


https://t.co/QJa0ZQplIs",0,0,0,0
1856,1974047020747833607,2025-10-03 9:41:00,2025-10-03,detikcom,detikcom,netral,"Kematian Bunga Rahmawati siswi SMK Cihampelas menyisakan misteri. Ibunya menegaskan kematian bukan akibat keracunan MBG. Berikut ulasan lengkapnya!

Via @detikjabar_ 
https://t.co/vZ4F4mjiwX",0,0,1,1
1857,1974047029530698087,2025-10-03 9:41:02,2025-10-03,Tri Wahyudi,BolaNaga,negatif,"Puluhan pelajar di SMAN 1 Luragung, Kabupaten Kuningan, Jawa Barat, mengalami gejala keracunan makanan pascakonsumsi menu program Makan Bergizi Gratis (MBG).

Puluhan Siswa SMA Luragung Kuningan Alami Diare Diduga Keracunan MBG https://t.co/aHAgprK4je",0,0,0,0
1858,1974047028637544481,2025-10-03 9:41:02,2025-10-03,Indah Kemala,IndahKemal2,positif,"dampaknya luas bgt ga cuma soal kesehatan tp jg ekonomi.


https://t.co/zDnQDJSuHw",0,0,0,0
1859,1974047054126039379,2025-10-03 9:41:08,2025-10-03,Heni Agustin,HeniAgusti_,positif,"Itu tujuannya kan? Biar anak2 &amp; bumil jadi lebih sehat.. Salut sama mereka yg bekerja keras demi itu.


https://t.co/qCj040annv",0,0,0,0
1860,1974047091455594550,2025-10-03 9:41:17,2025-10-03,Diana Juliani,dianajulianii,positif,"ga cuma anak yg seneng emak2 jg lega liat gizinya terjamin.


https://t.co/434fdfVZMy",0,0,0,0
1861,1974047131557335380,2025-10-03 9:41:26,2025-10-03,Zizah amelia,zizaaameliia,positif,"Keren banget sih Program Makan Bergizi Gratis ini.


https://t.co/wwQ1GgvSaV",0,0,0,0
1862,1974047130064241097,2025-10-03 9:41:26,2025-10-03,Dozan Leonardo,dznleoo,positif,"desa makin rame umkm lokal kebanjiran order bahan pangan.


https://t.co/Rr5bz7fOnT",0,0,0,0
1863,1974047138423451935,2025-10-03 9:41:28,2025-10-03,kay.law,kaylalostyou,negatif,"@tempodotco Blookkkk, klo banyak mudharat gimi mah ya udah atuh berhenti aja plisss. Ada banyak hal yang bisa dilakuin dengan dana mbg dan lebih mendesak apalagi terkait pendidikan",0,0,0,0
1864,1974047153157763120,2025-10-03 9:41:31,2025-10-03,yeni mila,yyennimmilla,positif,"manfaatnya double anak sehat ekonomi desa jg ikut naik.


https://t.co/B1EDkb4Ov0",0,0,0,0
1865,1974047153363562670,2025-10-03 9:41:32,2025-10-03,Eka Fitriani,ekfitriania,positif,"Gak cuma ngomong doang tp kerja nyata, salut sama pemerintahan skrg!.


https://t.co/h95gCkXUSa",0,0,0,0
1866,1974047173710065953,2025-10-03 9:41:36,2025-10-03,Alan ibnualiansyah,alanibnualnsyh,positif,"Program ini contoh nyata bahwa pemerintah memikirkan tentang masa depan Indonesia.


https://t.co/FAeimMLeJS",0,0,0,0
1867,1974047178500026830,2025-10-03 9:41:38,2025-10-03,Vanya windiaurel,vanyawindiaurel,positif,"Yg belum tau ttg program ini coba check dulu deh - worth it kok!.


https://t.co/0IZEjTj8Zc",0,0,0,0
1868,1974047272288858378,2025-10-03 9:42:00,2025-10-03,Caesar Anwar,Anwarcaesarr,positif,"masyarakat desa bener2 merasakan manfaat program langsung.


https://t.co/YCaS3cEqfx",0,0,0,0
1869,1974047470163521998,2025-10-03 9:42:47,2025-10-03,Kompas.com,kompascom,netral,"Dinas Ketahanan Pangan, Kelautan dan Pertanian (KPKP) Provinsi DKI Jakarta berencana menyiapkan pelatihan khusus bagi petugas di SPPG agar lebih disiplin menjalankan standar operasional prosedur (SOP).

Baca selengkapnya 👇
https://t.co/A54CaA7fkI

~LL #Pelatihan #SPPG https://t.co/2hpSiC8C9T",0,1,0,0
1870,1974047497329754606,2025-10-03 9:42:54,2025-10-03,TagikGajuk🤬,TGajuk9178,negatif,"@BiLLRaY2019 Manfaat MBG??
Dapat gizi jg kaga yg ada malah nambahin beban orangtua siswa &amp; mengganggu sistem/waktu belajar mengajar d sekolah...",1,0,2,0
1871,1974047569388187980,2025-10-03 9:43:11,2025-10-03,Herman Yasim,hermanysmm,positif,"bangga liat produk lokal bener2 jadi pilar ketahanan pangan.


https://t.co/vRQE5mPsOM",0,0,0,0
1872,1974047591701877145,2025-10-03 9:43:16,2025-10-03,vladinord01,vladinord01,netral,@keuangannews_id @keuangan Pak prabowo sepertinya MBG perlu dilengkapi obat anti mual anti diare obat sesak napas juga toilet. Dan yang paling penting ambulance sampai petugas SPPG pintar masak,0,0,0,0
1873,1974047663336403307,2025-10-03 9:43:33,2025-10-03,Agus Sopiyan,agusspyyan,positif,"bener2 kerasa manfaatnya, anak kenyang ortu tenang guru pun seneng.


https://t.co/7q27FDOU1B",0,0,0,0
1874,1974047704650330129,2025-10-03 9:43:43,2025-10-03,johan lingga,johannlinggaa,positif,"Murid2 jd lbh aktif belajarnya krna energinya cukup.


https://t.co/YPRl9ONZ9z",0,0,0,0
1875,1974047714355945788,2025-10-03 9:43:45,2025-10-03,detikedu,detik_edu,netral,"DPR Usul UU MBG, Pakar: Bisa Perkuat Pengawasan dan Pendanaan https://t.co/N3PQIEL52g",0,0,0,0
1876,1974047737021940018,2025-10-03 9:43:51,2025-10-03,Aziel Rahmat,azielrahmattt,positif,"perut kenyang hati seneng belajarpun makin gampang masuk cuyy.


https://t.co/1YUHnuda5y",0,0,0,0
1877,1974047748455608758,2025-10-03 9:43:53,2025-10-03,Bianca Zayla,bncazyla,positif,"liat ibu hamil senyum krn ga pusing lagi mikirin makan sehat.


https://t.co/zFNRJQ0tYR",0,0,0,0
1878,1974047752750580089,2025-10-03 9:43:54,2025-10-03,Tendy Yudash,TendyYudash,positif,"anak2 sekolah ga lagi kelaperan pas belajar, energi full krn ada makan bergizi gratis.


https://t.co/JZaHiap3Rc",0,0,0,0
1879,1974047806919749845,2025-10-03 9:44:07,2025-10-03,Hakim Suprotmo,SuprotmoHakim,positif,"kualitas hidup naik jauh krn kesehatan terjamin.


https://t.co/QKmDRfypZa",0,0,0,0
1880,1974047815077646604,2025-10-03 9:44:09,2025-10-03,Galang Indrawan,GalangIndrawann,positif,"gizi tercukupi itu hak, dan sekarang makin banyak yg merasakan.


https://t.co/xanA3qrwAN",0,0,0,0
1881,1974047869486444808,2025-10-03 9:44:22,2025-10-03,Gilang Mahesa,giIangmahesa,negatif,"One day more than one case

#MBG",1,0,0,0
1882,1974047876688064912,2025-10-03 9:44:24,2025-10-03,Tengku Ramdan,tengku_ramdan,netral,"@migrazsi Dulu susah cari support, sekarang MBG hadir menawarkan solusi bagi UMKM lewat Prabowo",0,0,0,0
1883,1974047876352520290,2025-10-03 9:44:24,2025-10-03,HumasPolsekPedan,HumasPedan,netral,"yayasan Satuan Pendidikan Penyelenggara Gizi (SPPG), ahli gizi, kepala dapur, dan tamu undangan lainnya.

Bupati Klaten Hamenang Wajar Ismoyo menegaskan MBG memiliki tujuan jangka panjang. Oleh karenanya, Hamenang berharap tiap SPPG dapat menjalankan tugasnya dengan maksimal.",0,1,0,0
1884,1974047874775503112,2025-10-03 9:44:24,2025-10-03,HumasPolsekPedan,HumasPedan,netral,"Pemerintah Kabupaten Klaten menggelar Rapat Koordinasi Evaluasi Program Makan Bergizi Gratis (MBG) di Pendopo Pemkab Klaten, Jumat siang (26/9/2025). Kegiatan ini dihadiri oleh Bupati Klaten, Wakil Bupati Klaten, Kajari Klaten, perwakilan Forkopimda,",0,1,0,0
1885,1974047886918004782,2025-10-03 9:44:26,2025-10-03,No Lies,Ayhtima,negatif,Takut banget dipake MBG 😭,0,0,0,0
1886,1974047885378380112,2025-10-03 9:44:26,2025-10-03,Aulia Danira,auliadaniraa,positif,"UMKM desa dapet kepastian order, ga cuma musiman aja.


https://t.co/8EWqOLMKnt",0,0,0,0
1887,1974047889543340320,2025-10-03 9:44:27,2025-10-03,Natasya Elvira,elviranats,positif,"beneran kerasa dampaknya, ekonomi desa ikut maju bareng kesehatan anak.


https://t.co/gjSIGLVK84",0,0,0,0
1888,1974047901077942726,2025-10-03 9:44:30,2025-10-03,Revkal Adun,revkal_adun5,positif,@migrazsi MBG jadi ujung tombak perkembangan UMKM seiring semangat dari Prabowo,0,0,0,0
1889,1974047958451827004,2025-10-03 9:44:43,2025-10-03,Ramdan Gunawan,ramdangnwn,positif,"Ibu hamil tenang krna nutrisi janin terjaga.


https://t.co/OjtiFuh5ZB",0,0,0,0
1890,1974047973022839124,2025-10-03 9:44:47,2025-10-03,detikHealth,detikHealth,netral,"BGN Ungkap Penyebab Keracunan MBG di Bandung Barat, Ternyata Dipicu Senyawa Nitrit https://t.co/9j4v03K8Ie",0,0,0,0
1891,1974047972796342571,2025-10-03 9:44:47,2025-10-03,CNN Indonesia,CNNIndonesia,netral,Puluhan Siswa SMA Luragung Kuningan Alami Diare Diduga Keracunan MBG https://t.co/kswhDFuH6k,0,0,0,1
1892,1974048008137556249,2025-10-03 9:44:55,2025-10-03,kelvin andrea,andreaklvinn,positif,"sederhana tapi efek domino ke banyak sektor, dr kesehatan sampe ekonomi.


https://t.co/3S5YL5XEuf",0,0,0,0
1893,1974048007042527301,2025-10-03 9:44:55,2025-10-03,Dests Pangestuni,DestsPangestuni,negatif,@giilanggggg @rayestu Asal muasalnya tuh darimana sih? Gara2 Menkeu lulusan teknik? Apa gara2 kepala MBG ahli serangga?,0,1,0,0
1894,1974048043335885215,2025-10-03 9:45:04,2025-10-03,Bella Amira,bellamiira,positif,"Bahan makanan lokal jd prioritas, ini jg bentuk cinta desa.


https://t.co/6g1BbiiISJ",0,0,0,0
1895,1974048086109610130,2025-10-03 9:45:14,2025-10-03,Tri Wahyudi,BolaNaga,netral,"Sebanyak 127 siswa di Purworejo, Jawa Tengah, keracunan program Makan Bergizi Gratis (MBG). siswa mengalami pusing, diare, &amp; demam.
Jumat (3/10/2025), Ketua Satgas MBG Kab. Purworejo  mengatakan dari 104 siswa rawat jalan, sedangkan 23 siswa dirawat di rumah sakit, puskesmas https://t.co/qyYoyKKiZ4",0,0,0,0
1896,1974048131097780459,2025-10-03 9:45:25,2025-10-03,metaristi,metaristi2,negatif,"Seperti mobil mogok, yang diperbaiki mesinnya, bukan dibuang mobilnya.
Begitu juga MBG, perbaiki SOP-nya, jangan stop programnya.
#LanjutkanMBG Taylor #TSTheOfficialReleasePartyOfAShowgirl Rams Ruin The Friendship Wood #TLOAS Sabrina Niners https://t.co/YOuxs3TrCw",0,0,0,0
1897,1974048140367167798,2025-10-03 9:45:27,2025-10-03,Adam Levin,Adamleevin,positif,"Ini bukti kalo negara bisa hadir lewat hal paling dasar.


https://t.co/gB8wYKYTF9",0,0,0,0
1898,1974048152413221374,2025-10-03 9:45:30,2025-10-03,Asmat Santoso,asmatsntoso,positif,"angka stunting perlahan turun, itu pencapaian yg ga bisa diremehkan.


https://t.co/KDuCwzPGud",0,0,0,0
1899,1974048184667418706,2025-10-03 9:45:37,2025-10-03,"Hey, You!",TukangNgamukk,negatif,"@ARSIPAJA Padahal masih banyak yg belum kebagian. Boro² MBG, sekolah aja gak bisa",0,0,0,0
1900,1974048183471710295,2025-10-03 9:45:37,2025-10-03,Faris Akbar,fariisakbar,positif,"ga cuma di kota, desa2 juga kena dampak positifnya.


https://t.co/dGeCCOWHaL",0,0,0,0
1901,1974048185703412161,2025-10-03 9:45:38,2025-10-03,Boca Mbeling,MidiIreng,netral,@WagimanDeep212_ Apapun hasil dan kondisinya MBG tetap lanjut karena ini bukan program tapi proyek ada margin,0,0,0,0
1902,1974048263826534537,2025-10-03 9:45:56,2025-10-03,Ara Santika,SantikaAra69,positif,"program kayak gini bikin rasa percaya rakyat sama pemerintah naik.


https://t.co/ODGzhkg7nZ",0,0,0,0
1903,1974048313659011186,2025-10-03 9:46:08,2025-10-03,Erlin Puspitasari,ErlinPuspiiiiii,positif,"tiap piring makan gratis itu sebenernya investasi buat masa depan bangsa.


https://t.co/M0NNvMSZRp",0,0,0,0
1904,1974048317098393759,2025-10-03 9:46:09,2025-10-03,ANH,mothorchids19,negatif,"Gw sebagai seorang buyer dan lulusan foodtech, gak heran sih sama fasilitas produksi MBG yang gak selayak itu. Emang mirisnya UMKM kita banyak yang tersertifikasi tapi asli nya ""belum layak"". Produksi skala kecil sih oke, tapi ketika dapat produksi masal, quality nya hancur :(",0,0,0,0
1905,1974048319417561442,2025-10-03 9:46:10,2025-10-03,Tiara Aurora,tiiaraurora,positif,"Bagus bgt buat lawan stunting yg udh lama jd masalah.


https://t.co/s3V2EVfOSE",0,0,0,0
1906,1974048343568552211,2025-10-03 9:46:15,2025-10-03,seli rahmawati,selirahmmawati,positif,"pelaku usaha kecil di desa ngerasain manfaat langsung.


https://t.co/C7FBLnmq45",0,0,0,0
1907,1974048373796655439,2025-10-03 9:46:23,2025-10-03,Zaidan Hasan,zaidanhsan,positif,"kalo semua konsisten program gini masa depan pasti cerah.


https://t.co/P841unz5MJ",0,0,0,0
1908,1974048382131044518,2025-10-03 9:46:25,2025-10-03,Irbos PJI Comal,Irbosksatrianej,negatif,"@randomable_ MBG sarat korupsi program yang tidak berguna buang2 anggaran biar bisa merasakan duit dari pajak, tidak sesuai dengan gizi,yang ada membunuh generasi muda dengan keracunan",0,0,0,0
1909,1974048511097516383,2025-10-03 9:46:55,2025-10-03,Fahrul Fauzi,fahhrulfauuzi,positif,"baru kali ini liat desa rame lagi gara2 UMKM ikutan maju bareng.


https://t.co/OEX9DLa4i5",0,0,0,0
1910,1974048530277834863,2025-10-03 9:47:00,2025-10-03,detikcom,detikcom,netral,"Tim Investigasi Independen BGN menyimpulkan senyawa nitrit menjadi pemicu gejala keracunan yang dialami lebih dari 1.300 siswa di Bandung Barat.
https://t.co/Rd3LIh2UiE",0,0,1,0
1911,1974048554944503908,2025-10-03 9:47:06,2025-10-03,Alka Adia,alka_adia71,netral,"@John48498223 MBG memajukan UMKM Indonesia, selaras dengan visi Prabowo",0,0,0,0
1912,1974048616424878409,2025-10-03 9:47:20,2025-10-03,Kimen Radit,RaditKimen,positif,"vibes makan bareng anak sekolahan rame seru tp sehat bgt gizinya.


https://t.co/iU3KmWqtcs",0,0,0,0
1913,1974048617758351519,2025-10-03 9:47:21,2025-10-03,Si Naga,sinagano2,negatif,"Otopsi aja dulu bu...

Nanti kalo karena MBG...?? Kan bisa berbahaya untuk anak2 yg lain... Ibu harus menyelamatkan anak2 lainnya..

Mudah2anlah nanti bukan karena MBG.. tp mencaritau kebenarannya akan lebih baik..",0,0,0,0
1914,1974048718316798183,2025-10-03 9:47:45,2025-10-03,🍖,_nikukuni,positif,@Urrangawak abistu dijadiin lauk mbg 🤣,0,0,0,0
1915,1974048725699080491,2025-10-03 9:47:46,2025-10-03,Harsya Galih,galihharsyaa,positif,"Bayangin aja deehhhh banyak anak dan ibu hamil yg jadi lebih sehat krn Program Makan Bergizi Gratis ini .


https://t.co/3WqH8G7rTR",0,0,0,0
1916,1974048742497272023,2025-10-03 9:47:50,2025-10-03,Ridwan Sarino,RidwanSarino,positif,"ibu2 muda lega karena ga harus mikirin biaya tambahan makanan sehat.


https://t.co/FpyBlYZAPz",0,0,0,0
1917,1974048739003162635,2025-10-03 9:47:50,2025-10-03,Anggi Syaputra,AnggiSyapuuuu,positif,"gizi anak terpenuhi otomatis stunting pelan2 berkurang.


https://t.co/SVx00ZVVjF",0,0,0,0
1918,1974048765087789292,2025-10-03 9:47:56,2025-10-03,Arkan Fawaz,arkaanfwzzz,positif,"UMKM desa dpt peluang baru jual produk lokal buat sekolah.


https://t.co/AjG2GBv2Ns",0,0,0,0
1919,1974048775300923701,2025-10-03 9:47:58,2025-10-03,Kholig Sanjaya,KholigSanjya,negatif,"anak2 desa sekarang punya hak sama kayak anak kota.


https://t.co/DnOwpU49DA",0,0,0,0
1920,1974048817189433582,2025-10-03 9:48:08,2025-10-03,Dests Pangestuni,DestsPangestuni,negatif,@torantula Awalnya topik ini gara gara apa sih? Gara gara Menkeu bekas anak teknik atau gara gara kepala MBG ahli serangga?,0,0,0,0
1921,1974048829118034153,2025-10-03 9:48:11,2025-10-03,sandra alisyah,SandraAlisyah,positif,"sekolah makin rame penuh tawa karena anak2 sehat.


https://t.co/xlTveTooKw",0,0,0,0
1922,1974048833836634255,2025-10-03 9:48:12,2025-10-03,Raissa ayam goreng,gubernurgotham,negatif,YA ALLAH DAPET MBG LAGI,0,0,0,0
1923,1974048835916939775,2025-10-03 9:48:13,2025-10-03,Ida Farida,idaffrida,positif,"kebiasaan sehat ini harus dijaga biar ga cuma sesaat.


https://t.co/9U5YTFn6Fg",0,0,0,0
1924,1974048848743153933,2025-10-03 9:48:16,2025-10-03,KuninganMass,kuninganmass,positif,https://t.co/gNz3w2tGBv,0,0,0,0
1925,1974048877889061274,2025-10-03 9:48:23,2025-10-03,Budi Abdan,BudiAbdannb,positif,"sekolah sekarang vibesnya beda anak2 ceria ga gampang loyo.


https://t.co/Wd0M00OLF1",0,0,0,0
1926,1974048883409039624,2025-10-03 9:48:24,2025-10-03,Apin Paisael,ApinPaisael,positif,"UMKM desa jd bangga produk lokal dipake utk kebutuhan besar.


https://t.co/uUjvVcXqhz",0,0,0,0
1927,1974048892212904161,2025-10-03 9:48:26,2025-10-03,Rahmat Sanjaya,RahmatSanjyaaa,positif,"UMKM di desa dapet pelanggan baru bikin usaha makin kuat.


https://t.co/PUfOP3UxoK",0,0,0,0
1928,1974048902501290254,2025-10-03 9:48:29,2025-10-03,Ridwan Hanif,RidwanHaniff_,positif,"UMKM lokal jd tulang punggung supply bahan segar buat anak2.


https://t.co/OZYTp2EGvm",0,0,0,0
1929,1974048926136406457,2025-10-03 9:48:34,2025-10-03,IDN Times Jatim,IDNTimesJatim,netral,"MBG di Kota Batu Bermasalah Sejak Hari Pertama, ini Kesaksian Guru https://t.co/wFU9HXiqpc",0,0,0,0
1930,1974048939063316913,2025-10-03 9:48:37,2025-10-03,Amanda Natasha,amandantsha,positif,"Keren sih program ini, rakyat bawah bener2 ngerasain langsung dampaknya.


https://t.co/TFvBEDemhP",0,0,0,0
1931,1974048969455018344,2025-10-03 9:48:45,2025-10-03,Syifatu Haifa,syifatuhaifa,positif,"Pengen langsung cek lokasi deh, kebetulan ada UMKM sekitar sini yg jadi partnernya.


https://t.co/Xwo7bALd5a",0,0,0,0
1932,1974049003215204644,2025-10-03 9:48:53,2025-10-03,Aldo Raffi,aaldoraffi,positif,"dampaknya bukan cuma buat kesehatan tp ekonomi lokal ikut naik.


https://t.co/LrggsFyCCc",0,0,0,0
1933,1974049011742224547,2025-10-03 9:48:55,2025-10-03,Anwar Rahman,anwaarahman,positif,"di sekolah anak2 lebih semangat belajar krn perut kenyang.


https://t.co/ew1L8JG63I",0,0,0,0
1934,1974049017257734621,2025-10-03 9:48:56,2025-10-03,AmIBittersweetter?,sadgecat_,negatif,"@kematttian lekas sembuh boi, lu blm dapet MBG, jgn dlu mati",0,0,0,0
1935,1974049046739194073,2025-10-03 9:49:03,2025-10-03,Tri Wahyudi,BolaNaga,negatif,"Pelajar keracunan makanan disebabkan MBG terjadi di Kab.Ciamis, Jawa Barat, Jumat 3/10/2025. Sebanyak 10 siswa dari SD Sindangsari, Kec. Kawali, mengalami gejala mual, muntah, lemas, sakit perut, &amp; sesak napas

10 Anak di Ciamis Mual hingga Sesak Napas Diduga Usai Makan Menu MBG https://t.co/yCuyFIGzsG",0,0,0,0
1936,1974049081409614274,2025-10-03 9:49:11,2025-10-03,"Byun,",Baekhyeonc,negatif,@Krysrar Pake kurikulum MBG dia jadi pengen cepet-cepet,0,0,0,0
1937,1974049085700157559,2025-10-03 9:49:12,2025-10-03,erina cordelia,erinacordelia,positif,"Hebat banget kan kalo pemerintah kerja nyata bukan janji-janji doankkkk🤩😂.


https://t.co/eWRJ264vyS",0,0,0,0
1938,1974049104235040840,2025-10-03 9:49:17,2025-10-03,detikcom,detikcom,netral,"Pemkab Bogor menyebut kondisi tiga siswa SD yang sempat muntah setelah menyantap menu makan bergizi gratis di Megamendung, Bogor, mulai membaik. https://t.co/MgOXeSNyBR",0,0,0,0
1939,1974049128700391724,2025-10-03 9:49:22,2025-10-03,Seno setiawan,stiawnseno,positif,"makan gratis tp kualitasnya ga abal2 full gizi mantapp.


https://t.co/dY2WUIydub",0,0,0,0
1940,1974049134920482953,2025-10-03 9:49:24,2025-10-03,Hana Amira,haanaamira,positif,"Duh gemesh deeh liat banyak anak dan ibu hamil jd sehat krn Program Makan Bergizi Gratis ini .


https://t.co/lGP4CCYGOn",0,0,0,0
1941,1974049169686864324,2025-10-03 9:49:32,2025-10-03,yuditlestari,yuditlestarieh,positif,"Dukung 100% buat pengadaan mkn bergizi gratis nih, bravo Pemerintah!.


https://t.co/khOkbtGjEO",0,0,0,0
